storeID,productID,date,isSales,newPrice
4,81,2018-08-05,0,5.07
4,82,2018-01-01,0,0.81
4,82,2018-09-11,0,0.52
4,82,2019-05-17,1,0.82
4,82,2019-09-20,1,1.11
4,83,2018-01-01,1,3.05
4,83,2020-03-12,0,2.65
4,83,2018-07-28,0,2.69
4,83,2020-01-18,0,2.56
4,83,2019-09-26,0,3.15
4,83,2018-07-06,0,2.79
4,83,2019-12-24,0,2.67
4,83,2018-01-17,0,2.15
4,83,2018-04-18,0,1.95
4,84,2018-01-01,0,1.39
4,84,2019-10-23,0,1.21
4,84,2018-12-07,0,1.18
4,84,2018-05-08,0,1.38
4,84,2018-07-16,0,1.46
4,84,2018-10-21,0,1.08
4,84,2020-02-09,0,1.48
4,85,2018-01-01,0,2.17
4,85,2019-09-03,0,2.01
4,85,2018-06-20,1,2.03
4,85,2018-04-27,0,2.04
4,85,2018-08-19,0,2.1
4,85,2019-12-10,0,2.08
4,85,2019-07-17,0,2.09
4,85,2018-06-02,0,2.24
4,86,2018-01-01,0,4.73
4,86,2018-06-21,0,5.5
4,86,2020-01-26,1,4.99
4,86,2020-03-28,0,8.39
4,86,2018-10-13,0,4.84
4,86,2018-12-18,0,4.73
4,86,2020-04-06,1,6.31
4,87,2018-01-01,1,6.11
4,87,2018-03-27,0,5.78
4,87,2019-06-15,0,4.88
4,87,2019-04-09,1,3.57
4,87,2019-12-18,0,4.41
4,88,2018-01-01,1,5.13
4,88,2019-11-01,0,5.65
4,88,2018-07-19,0,5.19
4,88,2018-02-19,0,6.82
4,88,2018-07-22,0,4.6
4,88,2019-07-16,0,5.91
4,88,2019-12-02,0,5.34
4,88,2019-12-05,0,4.37
4,88,2019-08-06,0,5.57
4,89,2018-01-01,0,2.92
4,89,2020-01-27,0,3.34
4,89,2018-11-18,0,3.62
4,89,2019-01-14,0,4.0
4,89,2019-09-13,1,4.26
4,89,2019-04-16,0,4.82
4,89,2020-02-23,0,3.99
4,89,2018-11-01,0,4.26
4,89,2018-01-12,0,3.45
4,89,2020-04-16,0,3.73
4,90,2018-01-01,0,7.39
4,90,2018-04-18,0,8.37
4,90,2020-04-15,0,7.97
4,90,2018-09-26,0,8.35
4,90,2019-03-29,0,9.3
4,90,2019-03-28,0,9.13
4,90,2018-12-06,1,9.56
4,90,2019-10-01,0,8.58
4,90,2020-04-26,1,10.31
4,91,2018-01-01,0,1.64
4,91,2019-11-25,1,1.7
4,91,2019-01-18,0,1.55
4,91,2019-07-15,0,1.56
4,91,2019-07-23,1,1.54
4,92,2018-01-01,0,1.91
4,92,2019-09-11,0,2.9
4,92,2018-06-26,1,3.73
4,92,2018-12-14,1,2.78
4,92,2018-09-04,0,2.88
4,92,2018-10-21,0,1.79
4,92,2018-08-04,1,3.22
4,93,2018-01-01,0,4.18
4,93,2020-04-26,0,2.46
4,93,2019-04-26,1,2.61
4,93,2018-04-12,0,4.31
4,93,2018-05-25,0,1.39
4,94,2018-01-01,0,2.46
4,94,2019-12-29,0,2.88
4,94,2019-06-12,0,2.59
4,94,2019-04-23,0,2.85
4,94,2019-09-20,0,2.64
4,94,2019-06-05,0,2.71
4,94,2019-12-06,0,3.24
4,94,2019-03-24,1,2.3
4,95,2018-01-01,1,4.07
4,95,2019-02-26,0,4.23
4,95,2018-06-07,1,4.45
4,95,2019-07-26,0,4.52
4,95,2020-01-21,0,3.76
4,96,2018-01-01,0,5.37
4,96,2018-06-26,1,5.82
4,96,2019-05-04,0,5.98
4,96,2018-09-06,0,5.22
4,96,2018-04-14,0,5.85
4,96,2018-07-09,0,6.13
4,96,2020-04-20,0,5.49
4,96,2019-01-20,0,5.84
4,96,2019-07-28,0,4.79
4,96,2019-02-28,1,3.83
4,97,2018-01-01,0,5.31
4,97,2019-10-17,0,4.99
4,97,2018-06-12,0,5.64
4,97,2018-02-16,1,5.33
4,97,2018-11-19,0,4.89
4,97,2019-07-10,0,4.75
4,97,2019-03-02,0,5.0
4,97,2020-01-12,0,5.48
4,97,2019-06-10,0,4.98
4,97,2019-07-13,0,5.58
4,98,2018-01-01,1,6.11
4,98,2019-04-13,0,5.86
4,98,2020-04-02,0,5.78
4,98,2020-02-16,0,5.58
4,99,2018-01-01,0,3.74
4,99,2019-05-06,0,4.43
4,99,2020-04-12,1,3.95
4,99,2018-05-04,0,3.3
4,99,2019-01-09,0,3.64
4,99,2018-09-23,0,4.6
4,100,2018-01-01,0,4.52
4,100,2018-11-09,1,6.19
4,100,2018-01-26,0,4.37
4,100,2019-12-09,0,4.61
4,100,2018-12-21,0,4.3
4,100,2019-07-05,0,5.56
4,101,2018-01-01,0,1.0
4,101,2019-09-07,1,1.07
4,101,2019-09-09,0,1.17
4,101,2019-03-28,0,1.25
4,102,2018-01-01,0,1.32
4,102,2018-12-11,0,2.31
4,102,2020-04-19,0,1.48
4,102,2019-09-23,0,1.02
4,102,2019-08-04,0,2.13
4,102,2019-06-16,0,1.77
4,102,2020-03-27,0,2.06
4,103,2018-01-01,0,3.43
4,103,2019-11-30,0,4.35
4,103,2018-02-09,0,3.38
4,103,2020-03-23,0,2.26
4,103,2018-03-12,0,3.77
4,103,2019-09-18,0,3.76
4,103,2018-07-12,0,5.0
4,103,2019-05-07,1,4.37
4,103,2019-11-17,0,3.55
4,104,2018-01-01,0,1.56
4,104,2018-06-27,1,1.95
4,104,2019-06-07,0,1.1
4,104,2018-08-14,0,1.48
4,105,2018-01-01,1,1.02
4,105,2019-09-30,0,1.17
4,105,2018-02-26,0,0.82
4,105,2018-12-15,0,0.94
4,105,2020-04-16,0,0.63
4,105,2018-11-02,0,0.98
4,105,2018-05-15,0,0.94
4,105,2019-02-08,0,0.87
4,105,2019-05-17,0,1.22
4,105,2018-11-05,1,1.21
4,106,2018-01-01,0,2.83
4,106,2019-04-10,0,3.13
4,106,2019-09-30,0,2.59
4,106,2020-03-20,0,1.16
4,106,2019-05-07,0,2.67
4,106,2019-02-03,0,2.94
4,106,2018-02-04,0,2.03
4,107,2018-01-01,0,11.16
4,107,2019-03-20,0,11.3
4,107,2018-12-06,0,5.22
4,107,2018-12-07,0,12.9
4,108,2018-01-01,0,2.02
4,108,2018-11-25,0,2.15
4,108,2019-09-22,0,2.38
4,108,2019-02-17,0,1.71
4,108,2019-06-03,0,3.43
4,108,2019-03-29,0,2.04
4,108,2018-07-28,0,2.37
4,108,2019-08-01,1,2.46
4,108,2019-08-02,0,2.63
4,109,2018-01-01,1,4.85
4,109,2018-11-22,0,2.57
4,109,2018-09-06,0,4.63
4,109,2019-01-16,1,3.6
4,109,2018-02-17,0,3.55
4,109,2018-09-10,1,3.29
4,109,2019-11-01,0,5.69
4,109,2020-03-22,0,5.25
4,109,2019-09-22,1,2.89
4,109,2019-03-02,0,3.77
4,110,2018-01-01,1,4.94
4,110,2020-03-21,1,5.56
4,110,2019-11-12,0,5.24
4,110,2018-03-27,0,5.74
4,111,2018-01-01,0,0.53
4,111,2020-01-26,0,1.68
4,111,2018-09-05,0,1.28
4,111,2019-11-23,0,1.11
4,111,2020-04-14,0,0.77
4,112,2018-01-01,0,1.62
4,112,2018-03-09,1,1.49
4,112,2018-06-22,1,1.55
4,112,2019-01-22,0,1.67
4,112,2020-03-27,1,1.62
4,112,2018-07-26,0,1.68
4,112,2019-08-08,0,1.76
4,113,2018-01-01,0,4.26
4,113,2020-04-20,0,5.97
4,113,2019-05-26,0,6.53
4,113,2018-10-26,0,4.83
4,113,2018-08-24,0,5.05
4,114,2018-01-01,0,1.71
4,114,2018-10-29,0,1.69
4,114,2019-11-03,0,1.63
4,114,2018-09-29,0,1.61
4,114,2018-08-07,0,1.37
4,115,2018-01-01,0,3.65
4,115,2018-01-14,0,4.53
4,115,2018-11-01,0,4.43
4,115,2019-03-27,0,4.35
4,115,2019-05-14,0,3.02
4,115,2018-08-07,0,3.47
4,115,2019-07-29,0,5.0
4,115,2018-05-11,0,3.86
4,116,2018-01-01,0,0.84
4,116,2018-10-16,0,0.91
4,116,2020-04-22,0,0.97
4,116,2019-04-25,1,1.27
4,116,2019-10-23,0,1.23
4,116,2018-03-10,0,0.87
4,117,2018-01-01,0,5.97
4,117,2020-03-11,0,4.88
4,117,2019-12-27,0,5.3
4,117,2018-04-27,0,4.38
4,117,2018-10-01,0,6.95
4,118,2018-01-01,0,6.27
4,118,2018-01-16,0,4.2
4,118,2019-12-02,1,4.42
4,118,2018-12-18,0,4.16
4,118,2020-03-12,0,2.85
4,119,2018-01-01,0,1.46
4,119,2018-04-17,0,1.31
4,119,2019-03-24,0,1.29
4,119,2020-02-11,0,1.34
4,119,2019-09-06,0,1.16
4,119,2019-11-28,0,1.46
4,119,2018-12-07,0,1.24
4,120,2018-01-01,1,2.03
4,120,2018-01-06,0,2.31
4,120,2018-11-24,1,1.45
4,120,2019-06-17,0,3.38
4,120,2020-01-16,0,2.0
4,120,2019-01-29,0,3.12
4,120,2019-07-27,0,2.67
4,120,2018-10-23,0,2.78
4,120,2019-11-18,0,1.64
4,121,2018-01-01,0,6.79
4,121,2019-07-29,0,4.85
4,121,2019-07-30,0,7.54
4,121,2018-10-06,0,4.64
4,121,2019-09-20,1,2.77
4,121,2019-09-16,0,6.5
4,122,2018-01-01,0,1.84
4,122,2019-05-15,0,1.91
4,122,2019-03-26,0,1.92
4,122,2019-05-27,0,1.95
4,122,2020-04-22,0,1.91
4,122,2018-06-15,0,2.22
4,122,2018-09-15,0,1.84
4,122,2019-08-08,0,1.44
4,122,2018-03-09,0,1.33
4,122,2020-01-15,0,2.0
4,123,2018-01-01,0,2.74
4,123,2018-01-17,0,1.42
4,123,2019-10-14,0,2.18
4,123,2019-11-23,1,3.3
4,123,2018-10-21,0,3.07
4,124,2018-01-01,0,2.12
4,124,2018-02-07,0,1.73
4,124,2019-12-28,0,1.55
4,124,2018-11-04,0,2.05
4,124,2019-03-16,0,1.74
4,124,2019-03-29,0,2.06
4,125,2018-01-01,1,0.47
4,125,2019-07-19,0,0.44
4,125,2019-01-17,0,0.53
4,125,2018-04-28,0,0.45
4,125,2018-08-01,0,0.58
4,125,2019-12-29,0,0.5
4,125,2019-12-10,0,0.51
4,126,2018-01-01,0,6.68
4,126,2019-12-06,0,7.88
4,126,2018-04-26,1,6.43
4,126,2020-04-10,0,7.94
4,126,2018-12-01,0,6.65
4,126,2019-06-06,0,4.87
4,126,2018-03-29,0,6.21
4,126,2019-06-01,0,8.59
4,126,2018-04-27,0,6.29
4,127,2018-01-01,1,6.88
4,127,2019-12-29,0,5.89
4,127,2019-11-14,0,6.27
4,127,2018-05-26,0,6.18
4,127,2018-07-03,0,4.53
4,127,2019-10-29,0,5.09
4,127,2019-04-15,1,5.6
4,127,2018-05-16,0,6.21
4,127,2019-11-30,0,5.14
4,127,2019-01-21,0,6.24
4,128,2018-01-01,1,1.69
4,128,2018-02-22,0,1.87
4,128,2018-05-05,0,1.98
4,128,2018-09-15,0,0.77
4,128,2019-08-05,1,1.57
4,128,2018-09-21,0,1.65
4,129,2018-01-01,1,18.5
4,129,2020-04-25,0,12.72
4,129,2019-08-16,0,15.68
4,129,2020-04-20,0,7.0
4,129,2020-03-16,0,14.03
4,129,2019-06-07,0,12.86
4,130,2018-01-01,0,17.4
4,130,2020-02-28,0,9.89
4,130,2019-09-28,1,12.66
4,130,2018-10-25,1,14.52
4,130,2018-02-01,0,14.38
4,130,2018-03-24,0,17.3
4,130,2018-05-30,0,18.28
4,130,2018-03-07,0,15.8
4,130,2018-07-22,1,22.33
4,131,2018-01-01,0,35.79
4,131,2018-06-25,1,28.69
4,131,2018-10-07,1,22.18
4,131,2018-03-10,1,30.02
4,131,2020-03-25,0,26.92
4,131,2020-04-14,0,29.4
4,131,2018-09-20,0,29.83
4,132,2018-01-01,0,4.93
4,132,2020-01-17,0,5.73
4,132,2020-04-29,0,4.43
4,132,2018-02-06,0,5.87
4,132,2019-12-13,0,6.3
4,132,2020-04-21,0,3.61
4,132,2019-10-07,0,5.03
4,132,2019-12-18,1,2.56
4,133,2018-01-01,0,4.28
4,133,2018-03-15,0,8.78
4,133,2019-04-12,0,10.09
4,133,2019-06-26,0,5.36
4,133,2020-02-27,0,10.0
4,133,2018-04-15,0,7.9
4,133,2019-05-21,0,12.52
4,133,2019-03-30,0,12.99
4,133,2018-09-17,0,10.46
4,134,2018-01-01,0,11.0
4,134,2019-09-16,0,14.43
4,134,2019-08-07,0,11.99
4,134,2018-01-28,0,9.06
4,134,2019-05-01,0,9.57
4,134,2018-12-14,0,13.6
4,134,2018-10-11,0,11.18
4,134,2020-02-05,1,8.35
4,135,2018-01-01,0,0.59
4,135,2018-08-07,1,0.68
4,135,2018-07-06,0,0.72
4,135,2018-05-12,1,0.46
4,135,2019-06-07,0,0.58
4,135,2019-02-17,1,0.47
4,135,2018-06-30,0,0.6
4,135,2020-04-16,0,0.62
4,136,2018-01-01,0,15.05
4,136,2019-05-26,1,10.8
4,136,2018-04-06,0,13.4
4,136,2018-01-20,1,13.23
4,137,2018-01-01,0,1.68
4,137,2019-11-15,0,2.02
4,137,2019-02-17,1,2.43
4,137,2020-03-18,1,1.42
4,138,2018-01-01,0,11.28
4,138,2018-06-16,0,7.47
4,138,2019-07-10,0,9.82
4,138,2019-05-08,0,6.85
4,138,2019-02-07,1,8.98
4,138,2018-11-08,1,11.42
4,138,2019-06-21,0,12.56
4,138,2018-11-06,0,10.81
4,138,2019-01-11,0,9.71
4,138,2018-10-19,1,8.41
4,139,2018-01-01,0,0.63
4,139,2018-09-23,0,0.62
4,139,2019-08-11,1,0.65
4,139,2019-05-28,0,0.65
4,139,2019-03-21,0,0.52
4,140,2018-01-01,0,12.14
4,140,2020-03-07,0,17.58
4,140,2019-02-26,0,16.69
4,140,2018-10-05,1,19.06
4,140,2018-12-23,0,20.58
4,140,2018-02-10,0,20.81
4,140,2019-07-31,0,18.37
4,140,2019-06-30,0,23.57
4,141,2018-01-01,0,24.67
4,141,2019-04-02,0,26.56
4,141,2019-06-03,0,24.82
4,141,2018-07-16,0,24.64
4,141,2018-12-20,0,22.87
4,142,2018-01-01,0,29.44
4,142,2018-03-31,1,32.29
4,142,2018-12-03,0,25.04
4,142,2019-03-05,0,32.94
4,142,2018-09-07,0,29.63
4,142,2019-05-28,0,43.47
4,143,2018-01-01,0,5.04
4,143,2020-03-22,0,3.86
4,143,2019-07-15,0,2.84
4,143,2018-12-06,0,3.52
4,143,2019-10-28,0,4.61
4,143,2018-09-18,1,3.65
4,143,2018-06-10,0,4.74
4,143,2020-03-28,0,4.67
4,143,2019-11-13,0,3.64
4,143,2019-01-02,0,4.12
4,144,2018-01-01,0,11.88
4,144,2018-12-01,0,17.38
4,144,2018-01-07,0,14.87
4,144,2018-12-09,1,15.2
4,144,2018-10-03,0,14.31
4,145,2018-01-01,0,1.02
4,145,2019-07-09,0,0.99
4,145,2018-11-30,0,1.1
4,145,2019-01-19,0,1.02
4,145,2018-11-07,0,0.91
4,145,2019-02-26,0,1.14
4,145,2020-04-14,0,0.83
4,145,2018-04-10,0,1.06
4,145,2018-10-09,0,0.97
4,146,2018-01-01,0,1.0
4,146,2018-04-19,1,0.85
4,146,2018-11-16,0,0.87
4,146,2019-02-18,0,0.85
4,147,2018-01-01,1,14.77
4,147,2020-03-21,0,11.95
4,147,2018-05-11,0,7.13
4,147,2020-01-16,0,7.7
4,147,2019-06-23,0,6.04
4,147,2018-10-19,1,8.58
4,148,2018-01-01,0,1.89
4,148,2019-12-18,0,2.59
4,148,2018-02-09,0,1.69
4,148,2018-12-31,0,1.47
4,148,2019-10-07,0,2.26
4,148,2018-06-25,0,1.75
4,148,2018-07-04,0,2.37
4,148,2019-06-15,1,1.66
4,148,2018-12-29,0,2.0
4,149,2018-01-01,0,57.41
4,149,2019-10-15,1,81.9
4,149,2018-11-04,0,62.64
4,149,2019-08-20,1,69.71
4,149,2020-03-02,0,60.81
4,149,2018-12-26,1,53.81
4,150,2018-01-01,1,2.04
4,150,2019-05-14,0,1.15
4,150,2018-12-18,0,2.04
4,150,2018-09-23,0,1.23
4,150,2019-07-01,0,1.53
4,150,2020-02-20,0,1.63
4,150,2018-08-25,0,1.92
4,151,2018-01-01,0,2.16
4,151,2018-09-22,1,1.71
4,151,2019-11-23,1,1.76
4,151,2018-08-20,0,1.84
4,151,2018-07-02,0,2.2
4,152,2018-01-01,0,2.64
4,152,2018-07-30,1,2.38
4,152,2019-02-07,1,2.64
4,152,2018-11-14,1,2.15
4,152,2020-01-27,0,2.3
4,152,2019-07-10,0,1.7
4,152,2020-04-10,0,2.74
4,153,2018-01-01,0,2.51
4,153,2018-05-19,1,3.02
4,153,2018-08-07,1,2.67
4,153,2020-03-16,0,3.09
4,154,2018-01-01,0,2.3
4,154,2018-07-22,0,2.95
4,154,2019-04-19,1,3.0
4,154,2020-02-21,1,2.83
4,154,2020-02-20,0,4.59
4,154,2018-02-09,0,1.78
4,154,2020-03-21,0,3.82
4,154,2019-10-25,0,2.23
4,154,2018-06-10,0,2.77
4,154,2020-04-11,0,1.86
4,155,2018-01-01,0,3.27
4,155,2018-09-22,0,3.79
4,155,2019-10-10,0,3.19
4,155,2018-12-26,1,3.64
4,155,2019-06-16,1,2.73
4,155,2018-06-07,0,3.15
4,155,2018-11-23,0,2.88
4,155,2019-12-15,0,2.93
4,155,2018-11-06,0,2.12
4,155,2019-04-18,0,2.42
5,1,2018-01-01,0,1.78
5,1,2018-10-27,0,2.29
5,1,2019-05-31,0,1.84
5,1,2018-08-11,1,1.7
5,1,2018-03-11,0,2.08
5,1,2018-12-16,0,2.48
5,1,2018-08-24,0,1.89
5,1,2018-01-25,0,1.69
5,2,2018-01-01,0,1.24
5,2,2018-06-22,0,1.34
5,2,2018-12-23,0,1.41
5,2,2018-07-12,0,1.12
5,2,2019-12-24,0,1.84
5,2,2019-03-29,0,1.0
5,3,2018-01-01,0,1.19
5,3,2018-10-07,0,1.34
5,3,2019-05-21,0,1.23
5,3,2018-02-20,0,1.25
5,4,2018-01-01,0,1.39
5,4,2018-11-20,1,1.22
5,4,2020-04-11,0,1.59
5,4,2020-01-01,0,1.53
5,4,2018-11-09,0,1.5
5,4,2019-11-11,0,1.2
5,4,2019-02-24,0,1.1
5,4,2019-04-06,0,1.28
5,5,2018-01-01,0,1.26
5,5,2019-02-18,1,1.09
5,5,2018-08-25,1,0.98
5,5,2019-08-09,0,0.99
5,5,2018-12-11,0,1.01
5,6,2018-01-01,0,1.85
5,6,2018-06-20,1,1.89
5,6,2019-11-27,0,1.74
5,6,2018-06-03,0,1.88
5,6,2019-11-21,0,1.62
5,6,2018-08-06,0,1.76
5,6,2019-09-14,1,1.78
5,6,2018-11-16,0,1.72
5,6,2018-05-01,0,1.66
5,6,2019-10-25,1,1.65
5,7,2018-01-01,1,1.44
5,7,2019-04-01,0,1.52
5,7,2018-03-10,0,1.47
5,7,2019-10-31,0,1.46
5,7,2018-12-29,0,1.54
5,7,2018-09-05,0,1.52
5,7,2019-06-03,0,1.47
5,7,2019-03-15,1,1.58
5,8,2018-01-01,0,0.93
5,8,2019-05-25,0,1.07
5,8,2020-03-11,0,1.47
5,8,2019-04-02,0,1.16
5,8,2019-10-22,0,1.24
5,8,2019-05-20,0,1.18
5,8,2018-12-21,0,0.96
5,9,2018-01-01,0,1.87
5,9,2018-07-31,1,1.81
5,9,2020-03-14,0,1.73
5,9,2018-02-07,1,1.55
5,9,2018-07-08,0,1.8
5,9,2019-03-01,0,1.67
5,9,2018-06-01,0,1.76
5,9,2018-10-10,1,1.7
5,9,2018-11-01,0,1.68
5,9,2019-01-07,0,1.98
5,10,2018-01-01,0,1.34
5,10,2019-04-07,0,1.49
5,10,2019-03-29,0,1.44
5,10,2018-07-19,0,1.36
5,10,2020-03-15,0,1.38
5,11,2018-01-01,0,1.2
5,11,2018-01-15,0,1.08
5,11,2019-06-10,1,1.11
5,11,2018-11-01,0,0.93
5,11,2019-07-31,0,1.07
5,11,2019-07-17,0,0.93
5,11,2019-04-04,0,1.13
5,11,2018-10-23,0,1.0
5,11,2020-02-15,0,1.06
5,12,2018-01-01,0,1.36
5,12,2019-07-21,0,1.58
5,12,2018-08-21,1,1.46
5,12,2019-04-09,1,1.9
5,12,2018-05-08,0,1.69
5,12,2019-02-21,0,1.52
5,12,2019-11-26,0,1.27
5,12,2020-02-22,0,1.91
5,12,2018-01-04,0,1.0
5,13,2018-01-01,0,1.22
5,13,2019-08-26,0,0.99
5,13,2018-03-28,0,1.14
5,13,2020-01-28,0,1.1
5,14,2018-01-01,0,1.76
5,14,2019-03-30,0,1.82
5,14,2019-09-20,0,1.75
5,14,2019-01-13,0,1.66
5,14,2019-08-21,0,1.75
5,14,2020-03-18,0,1.76
5,14,2020-02-05,0,1.86
5,14,2019-02-02,0,1.68
5,15,2018-01-01,0,1.54
5,15,2018-11-06,0,1.74
5,15,2018-09-14,0,2.05
5,15,2019-03-08,0,2.04
5,15,2018-06-10,0,2.09
5,16,2018-01-01,0,2.6
5,16,2020-04-22,1,2.16
5,16,2018-07-19,0,3.02
5,16,2018-03-15,0,2.33
5,16,2019-09-01,1,2.03
5,16,2018-10-12,0,2.33
5,16,2018-12-31,0,2.15
5,16,2018-09-09,0,2.1
5,16,2018-08-23,1,2.06
5,17,2018-01-01,0,4.35
5,17,2018-06-06,0,3.21
5,17,2018-07-10,1,3.5
5,17,2019-07-17,0,3.38
5,18,2018-01-01,0,3.61
5,18,2018-12-14,0,4.03
5,18,2018-06-07,0,4.22
5,18,2019-07-21,0,3.97
5,18,2018-03-18,0,3.81
5,18,2018-03-07,1,3.64
5,18,2019-01-25,0,4.01
5,19,2018-01-01,0,3.8
5,19,2018-01-08,0,3.96
5,19,2020-01-15,0,3.71
5,19,2019-06-01,0,3.98
5,19,2018-03-08,0,3.86
5,19,2020-02-03,0,3.87
5,19,2018-03-30,0,3.84
5,19,2020-01-26,0,3.98
5,19,2018-07-10,0,3.91
5,20,2018-01-01,0,7.44
5,20,2020-01-31,0,7.48
5,20,2019-09-30,0,7.39
5,20,2019-12-16,0,6.81
5,20,2018-02-22,0,7.69
5,21,2018-01-01,0,7.02
5,21,2019-03-25,1,6.96
5,21,2019-04-08,1,7.13
5,21,2019-05-31,0,7.27
5,21,2019-08-19,0,6.83
5,21,2018-03-15,0,6.65
5,21,2019-04-24,0,7.08
5,21,2018-04-05,0,6.85
5,21,2019-04-18,0,6.68
5,22,2018-01-01,0,8.31
5,22,2018-06-10,1,7.72
5,22,2018-03-28,1,6.0
5,22,2018-04-19,0,7.79
5,22,2019-01-11,0,8.48
5,22,2019-08-02,0,7.22
5,23,2018-01-01,0,6.78
5,23,2019-01-20,0,6.27
5,23,2019-07-28,0,6.67
5,23,2019-06-29,0,6.41
5,24,2018-01-01,0,7.31
5,24,2019-07-02,0,6.78
5,24,2018-03-26,0,7.16
5,24,2019-03-18,0,6.91
5,25,2018-01-01,0,16.5
5,25,2018-05-23,0,15.87
5,25,2018-01-30,1,16.36
5,25,2018-02-20,0,16.08
5,25,2019-06-03,0,15.13
5,25,2019-09-14,0,15.85
5,25,2019-06-26,0,15.35
5,26,2018-01-01,1,3.85
5,26,2020-02-19,1,2.27
5,26,2018-07-06,0,3.2
5,26,2019-04-28,0,4.52
5,26,2019-03-04,1,-0.3
5,26,2018-09-13,1,4.44
5,26,2019-02-10,0,4.13
5,26,2019-11-23,0,2.42
5,27,2018-01-01,1,8.58
5,27,2018-09-11,0,7.61
5,27,2019-05-11,0,6.99
5,27,2018-05-08,0,7.22
5,27,2019-01-27,0,8.7
5,27,2020-03-27,0,7.79
5,27,2018-11-08,0,6.06
5,27,2020-02-04,0,6.34
5,27,2018-10-31,0,7.22
5,28,2018-01-01,0,1.98
5,28,2018-04-12,0,3.42
5,28,2019-07-24,0,2.14
5,28,2018-08-27,0,3.01
5,28,2019-03-17,0,0.9
5,28,2018-10-08,0,2.38
5,28,2020-03-30,0,2.69
5,28,2018-06-28,0,1.57
5,28,2018-06-24,0,3.33
5,28,2020-02-18,0,3.06
5,29,2018-01-01,0,8.61
5,29,2018-10-05,0,10.38
5,29,2018-02-25,0,9.87
5,29,2019-05-04,0,9.22
5,29,2020-03-16,0,8.67
5,30,2018-01-01,0,2.24
5,30,2018-11-08,0,1.43
5,30,2019-05-06,1,1.56
5,30,2018-04-10,0,1.7
5,30,2019-08-20,1,2.28
5,30,2020-04-04,0,1.71
5,30,2019-03-23,0,1.64
5,30,2018-10-04,0,1.26
5,31,2018-01-01,0,2.33
5,31,2018-06-20,0,1.72
5,31,2018-03-16,0,2.16
5,31,2019-03-28,1,2.13
5,31,2018-09-18,0,2.1
5,31,2018-01-26,0,1.69
5,31,2018-11-28,1,2.18
5,31,2018-04-29,0,1.92
5,31,2019-08-17,0,2.07
5,31,2018-01-05,1,2.21
5,32,2018-01-01,1,3.99
5,32,2018-12-22,0,4.3
5,32,2018-05-30,0,4.13
5,32,2018-07-06,0,5.46
5,32,2018-04-13,0,4.65
5,32,2019-10-07,0,3.39
5,32,2019-11-29,1,3.65
5,32,2018-02-22,0,4.23
5,33,2018-01-01,1,2.76
5,33,2018-07-24,0,2.8
5,33,2019-03-06,0,3.13
5,33,2018-03-31,0,2.97
5,34,2018-01-01,1,2.3
5,34,2018-05-11,0,2.26
5,34,2020-03-04,0,2.32
5,34,2019-06-17,1,2.31
5,34,2020-01-04,0,2.86
5,35,2018-01-01,0,3.66
5,35,2019-03-01,0,4.62
5,35,2019-04-09,0,3.64
5,35,2020-04-03,0,2.61
5,35,2019-10-16,0,4.79
5,35,2020-01-05,0,3.4
5,35,2018-05-27,1,3.09
5,35,2018-10-06,0,3.2
5,35,2019-01-22,0,3.22
5,36,2018-01-01,0,3.93
5,36,2019-10-16,0,3.55
5,36,2018-05-05,0,3.54
5,36,2020-03-17,0,3.25
5,36,2019-08-05,0,3.52
5,36,2020-03-08,1,3.97
5,36,2018-02-20,0,4.1
5,37,2018-01-01,0,6.24
5,37,2018-11-06,0,6.11
5,37,2018-01-24,0,5.43
5,37,2019-12-09,0,4.7
5,37,2019-07-30,1,5.09
5,37,2019-08-24,0,6.25
5,37,2018-02-27,0,6.37
5,37,2018-06-14,0,5.05
5,38,2018-01-01,0,5.11
5,38,2019-08-03,0,4.91
5,38,2019-03-24,0,4.94
5,38,2020-03-03,0,5.18
5,38,2019-08-30,0,4.98
5,38,2019-05-09,0,5.86
5,38,2019-11-22,0,5.45
5,39,2018-01-01,0,6.66
5,39,2019-11-02,1,7.2
5,39,2020-01-06,1,7.95
5,39,2020-03-20,0,6.48
5,39,2018-05-10,0,5.38
5,39,2018-02-09,0,6.65
5,39,2018-10-24,0,6.39
5,39,2018-04-20,1,7.12
5,39,2018-07-07,1,7.78
5,39,2019-09-25,0,7.0
5,40,2018-01-01,0,4.89
5,40,2019-01-04,1,5.46
5,40,2019-07-17,0,4.81
5,40,2018-06-25,0,5.17
5,40,2019-03-20,0,5.92
5,40,2019-12-13,0,5.4
5,40,2020-03-25,0,5.73
5,40,2018-09-23,0,5.23
5,40,2019-05-09,0,5.76
5,40,2020-04-27,0,5.11
5,41,2018-01-01,0,6.87
5,41,2019-03-30,1,6.49
5,41,2018-07-01,0,6.41
5,41,2020-01-20,0,8.19
5,41,2019-03-21,0,6.64
5,41,2019-05-01,0,6.28
5,41,2018-03-02,0,8.1
5,41,2020-03-18,0,7.26
5,42,2018-01-01,0,1.57
5,42,2018-04-20,0,1.59
5,42,2018-02-08,0,1.8
5,42,2019-09-27,0,1.74
5,42,2020-01-16,0,1.89
5,42,2019-03-14,0,1.62
5,42,2018-03-30,0,1.69
5,42,2018-11-22,0,1.61
5,42,2020-02-15,0,1.86
5,43,2018-01-01,0,1.81
5,43,2018-06-16,1,2.05
5,43,2018-02-24,1,2.26
5,43,2020-04-20,0,1.87
